index,File_Name,File_Description,date_published,flmd_filename,flmd_source
141,WHONDRS_STL_NPOC.csv,"Dissolved organic carbon (DOC; measured as non-purgeable organic carbon; NPOC) from water samples. Methods information is embedded with methods codes that are defined in WHONDRS_STL_Methods_Codes.csv. Methods information for FTICR is also embedded with methods codes in this file. Samples with the identifier ""Blank"" in their name are field or process blanks. Samples Field_MilliQ_Blank-1, -2, and -3 are blanks containing Milli-Q water. Samples Field_Bucket_Blank-1, -2, and -3 are blanks containing Milli-Q water that had been swirled around the water collection bucket as if it was sample water. Samples Field_GOFLO_Blank-1, -2, and -3 are blanks containing Milli-Q water that had been swirled around the GO-FLO water collection devise as if it was sample water. Samples Process_Blank-1, -2, -3, -4, -5, -6, -7, -8, -9, -10 are blanks of laboratory Milli-Q water that underwent the same sample preparation procedures as the regular samples in the laboratory.",2022-11-11,WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package/WHONDRS_STL_Data_Package/WHONDRS_STL_flmd.csv
143,WHONDRS_STL_Sampling_Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2022-11-11,WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package/WHONDRS_STL_Data_Package/WHONDRS_STL_flmd.csv
974,WHONDRS_STL_Sampling_Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2025-04-21,v2_WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package_v2/v2_WHONDRS_STL_Data_Package/v2_WHONDRS_STL_flmd.csv
105,WHONDRS_WROL_dd.csv,Data dictionary that defines columns headers across all csv files contained in the data package.,2022-10-28,WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL_flmd.csv
365,WHONDRS_WROL_dd.csv,Data dictionary that defines columns headers across all csv files contained in the data package.,2023-07-12,v2_WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package_v2/WHONDRS_WROL2019_Data_Package_v2/v2_WHONDRS_WROL_flmd.csv
106,WHONDRS_WROL_Field_Metadata.csv,"Metadata for each set of samples collected at a given point in space and time. Each row generally refers to three replicates collected together that are each named with the same sample name and each have a replicate identifier appended to the end to create a unique identifier (e.g.; WROL2019_005 provides information for the samples WROL2019_005_ICR-1; WROL2019_005_ICR-2; WROL2019_005_ICR-3; which were individual vials collected in the field at the same time and location and can be treated as biological replicates). The metadata file provides accompanying information captured in the field (i.e. coordinates; date; stream width; water column height). The column ""WROL_Sample_Number"" can be used to map between this data set and future data sets published by Watershed Rules of Life (WROL).",2022-10-28,WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL_flmd.csv
107,WHONDRS_WROL_flmd.csv,File-level metadata that lists and describes all of the files contained in the data package.,2022-10-28,WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL_flmd.csv
108,WHONDRS_WROL_IGSN-Mapping.csv,File that maps between sample names and registered International Geo Sample Numbers (IGSNs). Includes metadata required by ESS-DIVE Reporting Format for Sample ID and Metadata (Damerow et al. 2020). Some fields are repeated from the field metadata.,2022-10-28,WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL_flmd.csv
109,WHONDRS_WROL_Methods_Codes.csv,Definitions of methods codes used in WHONDRS_WROL_NPOC.csv.,2022-10-28,WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL_flmd.csv
369,WHONDRS_WROL_Methods_Codes.csv,Definitions of methods codes used in WHONDRS_WROL_NPOC.csv.,2023-07-12,v2_WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package_v2/WHONDRS_WROL2019_Data_Package_v2/v2_WHONDRS_WROL_flmd.csv
521,WHONDRS_WROL_Methods_Codes.csv,Definitions of methods codes used in WHONDRS_WROL_NPOC.csv.,2023-11-07,v3_WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package_v3/v3_WHONDRS_WROL2019_Data_Package/v3_WHONDRS_WROL_flmd.csv
111,WHONDRS_WROL_NPOC_Summary.csv,"Mean dissolved organic carbon (DOC; measured as non-purgeable organic carbon; NPOC) from water samples. For each sampling event (e.g. WROL2019_005_ICR), the NPOC values of each of the three biological replicates (e.g. WROL2019_005_ICR-1; WROL2019_005_ICR-2; WROL2019_005_ICR-3) are averaged. Any replicate values that were an outlier (using distance-based outlier detection) or above/below the limit of detection are not included in the mean. The ""Mean_Missing_Reps"" column indicates if a mean does not include all three replicates using a TRUE/FALSE flag where TRUE indicates one or more replicates are missing from the mean.",2022-10-28,WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL_flmd.csv
371,WHONDRS_WROL_NPOC_Summary.csv,"Mean dissolved organic carbon (DOC; measured as non-purgeable organic carbon; NPOC) from water samples. For each sampling event (e.g. WROL2019_005_ICR), the NPOC values of each of the three biological replicates (e.g. WROL2019_005_ICR-1; WROL2019_005_ICR-2; WROL2019_005_ICR-3) are averaged. Any replicate values that were an outlier (using distance-based outlier detection) or above/below the limit of detection are not included in the mean. The ""Mean_Missing_Reps"" column indicates if a mean does not include all three replicates using a TRUE/FALSE flag where TRUE indicates one or more replicates are missing from the mean.",2023-07-12,v2_WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package_v2/WHONDRS_WROL2019_Data_Package_v2/v2_WHONDRS_WROL_flmd.csv
110,WHONDRS_WROL_NPOC.csv,Dissolved organic carbon (DOC; measured as non-purgeable organic carbon; NPOC) from water samples. Methods information is embedded with methods codes that are defined in WHONDRS_WROL_Methods_Codes.csv. Methods information for FTICR is also embedded with methods codes in this file.,2022-10-28,WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL_flmd.csv
370,WHONDRS_WROL_NPOC.csv,Dissolved organic carbon (DOC; measured as non-purgeable organic carbon; NPOC) from water samples. Methods information is embedded with methods codes that are defined in WHONDRS_WROL_Methods_Codes.csv. Methods information for FTICR is also embedded with methods codes in this file.,2023-07-12,v2_WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package_v2/WHONDRS_WROL2019_Data_Package_v2/v2_WHONDRS_WROL_flmd.csv
112,WHONDRS_WROL_Sampling_Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2022-10-28,WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL_flmd.csv
372,WHONDRS_WROL_Sampling_Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2023-07-12,v2_WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package_v2/WHONDRS_WROL2019_Data_Package_v2/v2_WHONDRS_WROL_flmd.csv
524,WHONDRS_WROL_Sampling_Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2023-11-07,v3_WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package_v3/v3_WHONDRS_WROL2019_Data_Package/v3_WHONDRS_WROL_flmd.csv
2,WHONDRS_YDE21_dd.csv,Data dictionary that defines columns headers across all csv files contained in the data package.,2022-09-23,WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE21_Data_Package/WHONDRS_YDE21_data_package/WHONDRS_YDE21_flmd.csv
3,WHONDRS_YDE21_Field_Metadata.csv,"Metadata for each set of samples collected at a given point in space and time. Each row generally refers to three replicates collected together that are each named with the same sample name and each have a replicate identifier appended to the end to create a unique identifier (e.g., YDE_005 provides information for the samples YDE_005-1, YDE_005-2, YDE_005-3, which were individual vials collected in the field at the same time and location and can be treated as biological replicates). Sediment samples are differentiated from water samples by ""SED"" in the unique identifier. The metadata file provides accompanying information captured in the field (i.e. coordinates; date; time; sediment grain size).",2022-09-23,WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE21_Data_Package/WHONDRS_YDE21_data_package/WHONDRS_YDE21_flmd.csv
1197,WHONDRS_YDE21_Field_Metadata.csv,"Metadata for each set of samples collected at a given point in space and time. Each row generally refers to three replicates collected together that are each named with the same sample name and each have a replicate identifier appended to the end to create a unique identifier (e.g., YDE_005 provides information for the samples YDE_005-1, YDE_005-2, YDE_005-3, which were individual vials collected in the field at the same time and location and can be treated as biological replicates). Sediment samples are differentiated from water samples by ""SED"" in the unique identifier. The metadata file provides accompanying information captured in the field (i.e. coordinates; date; time; sediment grain size).",2025-07-30,v3_WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_YDE21_Data_Package_v3/v3_WHONDRS_YDE21_Data_Package/v3_WHONDRS_YDE21_flmd.csv
4,WHONDRS_YDE21_flmd.csv,File-level metadata that lists and describes all of the files contained in the data package.,2022-09-23,WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE21_Data_Package/WHONDRS_YDE21_data_package/WHONDRS_YDE21_flmd.csv
5,WHONDRS_YDE21_IGSN-Mapping.csv,File that maps between sample names and registered International Geo Sample Numbers (IGSNs). Includes metadata required by ESS-DIVE Reporting Format for Sample ID and Metadata (Damerow et al. 2020). Some fields are repeated from the field metadata.,2022-09-23,WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE21_Data_Package/WHONDRS_YDE21_data_package/WHONDRS_YDE21_flmd.csv
1198,WHONDRS_YDE21_IGSN-Mapping.csv,"File that maps between sample names and registered International Generic Sample Numbers (IGSNs). Includes metadata required by Environmental System Science Data Infrastructure for a Virtual Ecosystem (ESS-DIVE) Reporting Format for Sample ID and Metadata (Damerow et al. 2020). Some fields are repeated from the field metadata. In compliance with the ESS-DIVE Location Metadata Reporting Format (Crystal-Ornelas et al. 2022) the Submission_Contact_Name; Submission_Contact_Email; Location_ID; Description; Latitude; and Longitude can all be found in the Dataset Metadata associated with this data package (and found on the ESS-DIVE landing page). The Location_ID; Latitude; and Longitude can also be found in the file ending in ""IGSN-Mapping.csv"" as Locality; Latitude; and Longitude; respectively. There is no separate file associated with the ESS-DIVE Location Metadata Reporting Format.",2025-07-30,v3_WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_YDE21_Data_Package_v3/v3_WHONDRS_YDE21_Data_Package/v3_WHONDRS_YDE21_flmd.csv
6,WHONDRS_YDE21_Methods_Codes.csv,Definitions of methods codes used in WHONDRS_YDE21_NPOC.csv.,2022-09-23,WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE21_Data_Package/WHONDRS_YDE21_data_package/WHONDRS_YDE21_flmd.csv
9,WHONDRS_YDE21_NPOC.csv,Non-purgeable organic carbon (NPOC) from water and sediment samples. Methods information is embedded with methods codes that are defined in WHONDRS_YDE21_Methods_Codes.csv.,2022-09-23,WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE21_Data_Package/WHONDRS_YDE21_data_package/WHONDRS_YDE21_flmd.csv
7,WHONDRS_YDE21_Sampling_Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2022-09-23,WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE21_Data_Package/WHONDRS_YDE21_data_package/WHONDRS_YDE21_flmd.csv
1199,WHONDRS_YDE21_Sampling_Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2025-07-30,v3_WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_YDE21_Data_Package_v3/v3_WHONDRS_YDE21_Data_Package/v3_WHONDRS_YDE21_flmd.csv
8,WHONDRS_YDE21_Sediment_Extract_Protocol.pdf,Step-by-step instructions used to complete sediment extraction in the laboratory.,2022-09-23,WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE21_Data_Package/WHONDRS_YDE21_data_package/WHONDRS_YDE21_flmd.csv
1200,WHONDRS_YDE21_Sediment_Extract_Protocol.pdf,Step-by-step instructions used to complete sediment extraction in the laboratory.,2025-07-30,v3_WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_YDE21_Data_Package_v3/v3_WHONDRS_YDE21_Data_Package/v3_WHONDRS_YDE21_flmd.csv
1201,WHONDRS_YDE21_Sediment_NPOC_Mass.csv,"Dissolved organic carbon (DOC; reported as non-purgeable organic carbon; NPOC) extracted from less than 2 millimeter sediment samples using MilliQ water. Methods information is embedded with methods codes that are defined in file ending in ""Methods_Codes.csv"". The file follows the Environmental System Science Data Infrastructure for a Virtual Ecosystem (ESS-DIVE) Reporting Format for Soil; Sediment; and Water Chemistry data (Boye et al. 2022).",2025-07-30,v3_WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_YDE21_Data_Package_v3/v3_WHONDRS_YDE21_Data_Package/v3_WHONDRS_YDE21_flmd.csv
1202,WHONDRS_YDE21_Water_NPOC.csv,Dissolved organic carbon (DOC; reported as non-purgeable organic carbon; NPOC) from water samples. Methods information is embedded with methods codes that are defined in v*_WHONDRS_YDE21_Methods_Codes.csv.  The file follows the Environmental System Science Data Infrastructure for a Virtual Ecosystem (ESS-DIVE) Reporting Format for Soil; Sediment; and Water Chemistry data (Boye et al. 2022).,2025-07-30,v3_WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_YDE21_Data_Package_v3/v3_WHONDRS_YDE21_Data_Package/v3_WHONDRS_YDE21_flmd.csv
223,WHONDRS_YDE22_dd.csv,Data dictionary that defines columns headers across all csv files contained in the data package.,2023-04-11,WHONDRS_YDE22_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_flmd.csv
224,WHONDRS_YDE22_Field_Metadata.csv,"Metadata for each set of samples collected at a given point in space and time. Each row generally refers to three replicates collected together that are each named with the same sample name and each have a replicate identifier appended to the end to create a unique identifier (e.g., YDE22_005 provides information for the samples YDE22_005-1, YDE22_005-2, YDE22_005-3, which were individual vials collected in the field at the same time and location and can be treated as biological replicates). The metadata file provides accompanying information captured in the field (i.e. coordinates; date; time; sediment grain size).",2023-04-11,WHONDRS_YDE22_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_flmd.csv
225,WHONDRS_YDE22_flmd.csv,File-level metadata that lists and describes all of the files contained in the data package.,2023-04-11,WHONDRS_YDE22_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_flmd.csv
226,WHONDRS_YDE22_IGSN-Mapping.csv,File that maps between sample names and registered International Geo Sample Numbers (IGSNs). Includes metadata required by ESS-DIVE Reporting Format for Sample ID and Metadata (Damerow et al. 2020). Some fields are repeated from the field metadata.,2023-04-11,WHONDRS_YDE22_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_flmd.csv
227,WHONDRS_YDE22_Methods_Codes.csv,Definitions of methods codes used in WHONDRS_YDE22_Water_NPOC.csv.,2023-04-11,WHONDRS_YDE22_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_flmd.csv
228,WHONDRS_YDE22_Sampling_Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2023-04-11,WHONDRS_YDE22_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_flmd.csv
229,WHONDRS_YDE22_Water_NPOC.csv,Dissolved organic carbon (DOC) measured as non-purgeable organic carbon (NPOC) from water samples. Methods information is embedded with methods codes that are defined in WHONDRS_YDE22_Methods_Codes.csv. Methods information for FTICR is also embedded with methods codes in this file.,2023-04-11,WHONDRS_YDE22_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_flmd.csv
113,WROL2019_*.xml,"Raw FTICR-MS instrument files associated with samples. The asterisk * indicates the sample name; followed by a hyphen and the replicate indicator (1; 2; or 3); followed by ""_p"" and the ion accumulation time (IAT). Each sample has three replicates. FTICR methods information can be found in WHONDRS_WROL_NPOC.csv and WHONDRS_WROL_Methods_Codes.csv.",2022-10-28,WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL2019_Data_Package/WHONDRS_WROL_flmd.csv
373,WROL2019_*.xml,"Raw FTICR-MS instrument files associated with samples. The asterisk * indicates the sample name; followed by a hyphen and the replicate indicator (1; 2; or 3); followed by ""_p"" and the ion accumulation time (IAT). Each sample has three replicates. FTICR methods information can be found in WHONDRS_WROL_NPOC.csv and WHONDRS_WROL_Methods_Codes.csv.",2023-07-12,v2_WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package_v2/WHONDRS_WROL2019_Data_Package_v2/v2_WHONDRS_WROL_flmd.csv
525,WROL2019_*.xml,"Raw FTICR-MS instrument files associated with samples. The asterisk * indicates the sample name; followed by a hyphen and the replicate indicator (1; 2; or 3); followed by ""_p"" and the ion accumulation time (IAT). Each sample has three replicates. FTICR methods information can be found in WHONDRS_WROL_NPOC.csv and WHONDRS_WROL_Methods_Codes.csv.",2023-11-07,v3_WHONDRS_WROL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_WROL2019_Data_Package_v3/v3_WHONDRS_WROL2019_Data_Package/v3_WHONDRS_WROL_flmd.csv
1206,YDE21_*_12T.xml,"Raw 12T FTICR-MS instrument files associated with samples. The asterisk * indicates the sample name; followed by a hyphen and the replicate indicator (1; 2; or 3); followed by ""_p"" and the ion accumulation time (IAT). Each sample has three replicates. Note: samples with SED in the name were sediment extracts. All other samples were water samples collected from the field.",2025-07-30,v3_WHONDRS_YDE21_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_YDE21_Data_Package_v3/v3_WHONDRS_YDE21_Data_Package/v3_WHONDRS_YDE21_flmd.csv
